14|IE00BYXVX311|Pimco GIS Glob Bd|4.657|10.26|469.6909272|20191022
14|NL0000441301|ASN Dz |4.419|118.13|38.7116892|20191022
14|NL0000280501|ASN Milieu en |2.597|33.36|80.5717799|20191022
14|LU0805493698|Rob Sam Smart |2.376|191.37|12.8477649|20191022
14|LU0805493342|Rob Sam Healthy |2.701|216.25|12.9237902|20191022
14|LU0234761939|BMO Resp Gl Eq|6.903|22.91|311.8099548|20191022
14|LU0927663905|Kempen Sust Small |3.55|38|96.6716344|20191022
14|LU0960609716|Sparinv Ethical EM|8.651|128.37|69.7343668|20191022
14|IE00BGCZ0719|Vanguard Inf Link |4.869|123.9644|40.6470444|20191022
14|null|Liquid|1.386|1|1435|20191022
15|null|Liquid|1.393|1|1393|20191022
15|NL0000441301|ASN Dz |5.595|118.13|47.3630746|20191022
15|NL0000280501|ASN Milieu en |3.35|33.36|100.4196643|20191022
15|LU0805493698|Rob Sam Smart |3.103|191.37|16.2146627|20191022
15|LU0805493342|Rob Sam Healthy |3.459|216.25|15.9953757|20191022
15|LU0234761939|BMO Resp Gl Eq|8.92|22.91|389.349629|20191022
15|LU0927663905|Kempen Sust Small |4.585|38|120.6578947|20191022
15|LU0960609716|Sparinv Ethical EM|11.157|128.37|86.9128301|20191022
15|IE00BGCZ0719|Vanguard Inf Link |1.018|123.9644|8.2120351|20191022
15|LU0629459743|UBS MSCI Wrd Soc |16.445|87.9|187.0875995|20191022
15|LU0629460832|UBS MSCI Pac Soc |10.19|61.96|164.4609425|20191022
15|IE00BYVJRR92|iShs Sust MSCI USA|25.333|7.134|3551.0232689|20191022
15|IE00BYVJRP78|iShs Sust MSCI Em |2.954|5.799|509.3981721|20191022
15|IE00BYXVX311|Pimco GIS Glob Bd|1.548|10.26|150.877193|20191022
15|LU1747711544|Deutsche ESG Gl C |0.95|102.39|9.2782498|20191022
16|null|Liquid|8.093|1|8324|20191022
16|NL0011225305|Northern Tr Wld |4.838|14.4083|345.4355727|20191022
16|NL0011515424|Northern Tr Em |1.273|13.0026|100.7428142|20191022
16|NL0011309349|Actiam Index |4.791|35.06|140.5894368|20191022
16|LU1549405022|Inv Gl Inv Gr Crp Bd|5.076|10.9641|476.2927039|20191022
16|DE0006289473|iShs Gov Ger 1,5-|19.132|85.694|229.6776|20191022
16|IE00BGCZ0B53|Vanguard Glob Bd |46.519|116.9956|409.0342178|20191022
16|IE00BYZTVV78|iShares Eur Corp B |10.278|5.0258|2103.8982|20191022
17|IE00B8FHGS14|iShs World Min |1.095|46.18|24.6417|20191022
17|IE00BP3QZB59|iShs Wrld Value |1.076|26.655|41.9292|20191022
17|null|Liquid|1.406|1|1462|20191022
17|IE00BP3QZ601|iShs World Quality|1.091|34.07|33.2869|20191022
17|NL0011225305|Northern Tr Wld |4.532|14.4083|326.8604423|20191022
17|NL0011515424|Northern Tr Em |1.1|13.0026|87.8776176|20191022
17|LU1254140442|Allianz B Gl Eq Acc|5.233|1315.03|4.1348786|20191022
17|IE00BMMV6Y07|Neuberger B EMD B |3.309|11.78|291.9156415|20191022
17|IE0032875985|Pimco Gl Bd Fund |6.139|28.48|223.9797761|20191022
17|LU1080341818|BNP Flex US |4.568|106.41|44.6044529|20191022
17|IE00B6VHBN16|Pimco Gl Cap Sec |3.457|13.93|257.8402367|20191022
17|IE00BYZK4552|iShares Aut Rob |1.031|6.794|157.7128|20191022
17|LU1449576799|Fidelity Japan Ag Gr|1.618|12.64|133.0220713|20191022
17|LU1549405022|Inv Gl Inv Gr Crp Bd|6.392|10.9641|605.782732|20191022
17|LU1801825867|JPMorgan Asia |0.773|109.15|7.3615445|20191022
17|LU1892389757|Wellington Asian |0.794|11.6934|70.536869|20191022
17|LU0951203180|Fid Pacific Fund |0.811|17.71|47.5820896|20191022
17|LU0968301142|Schroder ISF Front |1.002|154.9677|6.7168074|20191022
17|LU0792901570|Rob QI Gl Dyn Dur |6.172|124.7|51.4297836|20191022
17|LU0927664382|Kempen Int Eu Cr |4.145|27.71|155.4488364|20191022
17|LU0968427327|Schroder Eu Co Bd |2.102|20.0743|108.8107848|20191022
17|IE00BKWQ0G16|SPDR MSCI Eur Fin|1.298|50.10003|26.9171|20191022
17|IE00BGCZ0B53|Vanguard Glob Bd |10.866|116.9956|96.5108764|20191022
17|IE00BGCZ0719|Vanguard Inf Link |13.02|123.9644|109.1387789|20191022
17|NL0011354881|Robeco QI Gl Mul |5.201|134.4|40.2112353|20191022
